"ID";"Wave";"SiteCode";"Categories";"Feedback"
"1034834";"Wave 3 2024";"2364";"Service, Facility";"Store Eiger di Stabat dalam kondisi yang baik, with penataan display yang rapi. Pelayanan Retail Assistant sangat membantu, memberikan informasi yang jelas and ramah."
"1034841";"Wave 3 2024";"2117";"Cleanliness, Facility";"Disarankan agar toko lebih memperhatikan kebersihan toilet and fitting room, demi meningkatkan kenyamanan Pelanggan selama berbelanja. Kebersihan fasilitas tersebut sangat penting untuk menciptakan pengalaman belanja yang menyenangkan."
"1034832";"Wave 3 2024";"2196";"Service";"Pelanggan tidak dilayani oleh Retail Assistant yang bertugas di lantai 2 ketika mencari produk t-shirt di lantai 2 karena Retail Assistant di lantai 2 sedang melayani pelanggan yang lain."
"1034852";"Wave 3 2024";"Closed";"Service";"Tidak ada, semua telah tercakup dalam kuesioner."
"1034936";"Wave 3 2024";"7015";"Service";"Pelayanan Retail Assistant sudah sangat bagus, sehingga Pelanggan sudah cantumkan dalam kuesioner."
"1034944";"Wave 3 2024";"2202";"Service, Facility, Cleanliness";"Meskipun kondisi outlet tidak terlalu ramai, saat Pelanggan menuju lantai atas terlihat Retail Assistant yang kurang sigap menyambut kedatangan pPdapat perhatian lebih terkait penempatan helm milik karyawan. Hal lain yang perlu diperhatikan adalah gagang pintu toilet yang sudah berkarat."
"1034781";"Wave 3 2024";"2094";"Facility";"Pelanggan merasa bahwa toilet di outlet tersebut terkesan menyatu with gudang stok pakaian."
"1034946";"Wave 3 2024";"2129";"Service";"Tidak ada temuan lain, selain yang dicantumkan dalam kuesioner oleh Pelanggan."
"1035088";"Wave 3 2024";"2239";"Service, People";"Pelayanan Retail Assistant di bagian tas kurang baik, karena langsung meninggalkan Pelanggan kepada Trainee tanpa ada konfirmasi. Untuk Retail Assistant yang melayani di bagian T-shirt sudah baik and menjelaskan produk secara detail and sangat murah senyum."
"1035120";"Wave 3 2024";"2332";"Service, Transaction Process";"Secara keseluruhan pelayanan and kenyamanan Store sudah baik. Saat Pelanggan melakukan kunjungan, Retail Assistant yang bertugas terlihat mempunyai inisiatif yang bagus dalam melayani Pelanggan, walaupun sedang melayani Pelanggan lain Retail Assistant tetap memberikan sambutan ""selamat datang di eiger"" terhadap Pelanggan yang baru datang, bahkan ketika Pelanggan berkewarganegaraan asing datang, Retail Assistant terlihat bisa melayani meskipun with bahasa asing. Selain itu, struk yang diberi oleh Kasir sangat buram karena tinta yang habis, Kasir mengganti struk setelah mengganti tinta yang dipakai."
"1035217";"Wave 3 2024";"2278";"Service, Cleanliness, People";"Disarankan agar Retail Assistant mengenakan ID card, and pastikan area toilet dibersihkan secara lebih teliti untuk meningkatkan kenyamanan Pelanggan."
"1035254";"Wave 3 2024";"2315";"Service, People";"Secara keseluruhan pelayanan di Store ini sudah baik, tetapi disarankan untuk Staf untuk lebih inisiatif dalam menjelaskan beberapa hal seperti keunggulan produk, perawatan and penukaran barang. Retail Assistant yang melayani di bagian T-shirt berbeda with yang melayani di bagian tas karena adanya revisit, Retail Assistant yang melayani di bagian T-shirts terlihat ramah."
"1035239";"Wave 3 2024";"2168";"Service, Transaction Process, Facility";"Pelanggan dilayani with baik oleh Retail Assistant maupun Kasir. Retail Assistant and Kasir cukup informatif dalam menjelaskan produk and terkait and benefits member. Store dalam kondisi rapi and bersih and membuat nyaman, hanya saja terdapat 2 temuan yang menjadi perhatian Pelanggan ketika melakukan kunjungan, meskipun tidak terlalu signifikan and juga tidak begitu mengganggu. Saran Pelanggan semoga kedepannya area Fitting Room dapat dicat ulang."
"1035145";"Wave 3 2024";"2121";"Service";"Secara keseluruhan pelayanan Retail Assistant sudah baik, Retail Assistant membantu Pelanggan mencarikan produk yang cocok serta membantu memberikan informasi chart size T-shirt yang sesuai with kebutuhan Pelanggan."
"1035248";"Wave 3 2024";"2301";"Service";"Semuanya sudah sesuai and tercakup dalam kuesioner di atas."
"1035274";"Wave 3 2024";"2324";"Cleanliness, Facility";"Disarankan agar toko lebih memperhatikan kerapihan di area toilet with memastikan bahwa alat-alat kebersihan yang seharusnya tidak diletakkan di sana, sebenarnya alat kebersihan tersebut diletakkan with rapi, tetapi sedikit mengganggu pandangan Pelanggan."
"1035247";"Wave 3 2024";"2342";"Service, People";"Store Eiger di Wonosari dalam kondisi baik with pelayanan Retail Assistant and kasir yang sangat ramah. Kondisi store sedang sepi, sehingga banyak informasi mengenai produk yang didapat."
"1035328";"Wave 3 2024";"2220";"Service, People";"Retail Assistant terkesan tidak bersemangat melayani Pelanggan."
"1035862";"Wave 3 2024";"2199";"Facility, Cleanliness, Service";"Store Eiger di A Yani, Banjarmasin, dalam kondisi baik, namun di depan store terdapat perbaikan. Pelayanan Retail Assistant sudah cukup baik, namun toilet perlu dibersihkan lebih sering agar Pelanggan merasa lebih nyaman menggunakannya."
"1036859";"Wave 3 2024";"2030";"Service";"Store Eiger di Tembalang Sembarang II berada dalam kondisi yang cukup baik with pelayanan yang juga baik. Namun, pelayanan di lantai 2 kurang merata karena tidak ada Retail Assistant yang standby. Retail Assistant baru melayani jika diajak ke lantai 2 terlebih dahulu."
"1035732";"Wave 3 2024";"2329";"Service";"Sudah terlampir dalam kuesioner."
"1035955";"Wave 3 2024";"2185";"Cleanliness, Facility";"Ketika Pelanggan menuju toilet, kebetulan ruang gudang terbuka and terlihat berantakan. Akan lebih baik jika ruang gudang di sebelah toilet ditutup. Disarankan agar toko lebih memperhatikan kebersihan area toilet, menjaga agar fitting room bebas dari coretan di dinding, serta lebih peduli terhadap kebersihan area parkir. Selain itu, pastikan tidak ada barang seperti jaket yang menggantung di depan area pintu masuk demi kenyamanan Pelanggan."
"1037448";"Wave 3 2024";"2201";"Service, People";"Retail Assistant and Kasir melayani Pelanggan with baik and ramah, kondisi storepun bersih and produk tertata with rapi. Hanya saja, terdapat beberapa produk yang Pelanggan minati tidak tersedia size / warnanya."
"1036421";"Wave 3 2024";"2243";"Service";"Retail Assistant melayani Pelanggan with sikap membantu, and dapat menjelaskan produk with baik."
"1036090";"Wave 3 2024";"2119";"Service";"Segala hal yang dirasakan/ditemui oleh Pelanggan sudah tercover di dalam questionnaire."
"1035830";"Wave 3 2024";"2039";"Service, People";"Retail Assistant yang melayani Pelanggan masih kurang aktif ketika menjawab pertanyaan yang diajukan oleh Pelanggan, and ketika Pelanggan sedang mencari produk yang diminati pada saat itu hanya terdapat Trainer di lantai atas and Retail Assistant berada dilantai bawah. Ketika melakukan pembayaran Retail Assistant masih kurang aktif dalam menjelaskan terkait manfaat dari pembuatan and kepemilikan member."
"1035836";"Wave 3 2024";"7005";"Service";"Pelanggan merasa sudah sukup and sudah disampaikan dalam kuesioner."
"1035837";"Wave 3 2024";"2070";"Facility, Service, People";"Store Eiger di Yogyakarta, 4 Cokroaminoto dalam kondisi baik, with pelayanan Retail Assistant and Kasir yang sangat ramah and sopan dalam berbicara. Namun, pintu gudang terlihat terbuka hingga akhir."
"1035883";"Wave 3 2024";"2105";"Service, Facility";"Store saat ini baru selesai renovasi and pindahan. Beberapa fasilitas seperti TV, tisu, and tempat sampah di toilet belum tersedia."
"1035919";"Wave 3 2024";"2319";"Service";"Semua sudah tercakup dalam kuesioner."
"1035903";"Wave 3 2024";"2327";"Service";"Sebaiknya terdapat lebih dari 1 RA yang berada di toko."
"1035938";"Wave 3 2024";"2233";"Cleanliness";"Disarankan agar toko lebih memperhatikan kebersihan area toilet with memastikan tempat sampah tidak penuh, demi kenyamanan Pelanggan yang berkunjung."
"1034791";"Wave 3 2024";"2135";"Cleanliness, Facility, Service";"Store Eiger di Kemanggisan, Jakarta, berada dalam kondisi yang baik with pelayanan yang memadai. Namun, perlu perhatian lebih terhadap kondisi toilet agar Pelanggan merasa nyaman menggunakannya. Selain itu, terdapat gudang yang terbuka, sehingga terlihat berantakan."
"1036087";"Wave 3 2024";"2322";"Service";"Kenyamanan Store sudah lumayan baik, rapi and bersih. Tetapi Retail Assistant atau Staf perlu lebih aktif and inisiatif lagi dalam menjelaskan detail produk."
"1036138";"Wave 3 2024";"7003";"Service, Cleanliness";"Pelayanan dari Retail Assistant and Kasir sudah sangat baik, namun perlu perhatian lebih terhadap kerapihan area toilet demi kenyamanan Pelanggan."
"1035931";"Wave 3 2024";"Closed";"Service";"Tidak ada, sudah diinformasikan lewat kuesioner diatas."
"1034880";"Wave 3 2024";"2258";"Service, Cleanliness";"Secara keseluruhan pelayanan Retail Assistant sudah baik, tetapi untuk kebersihan toilet masih kurang, mohon untuk diperhatikan lagi."
"1036095";"Wave 3 2024";"2025";"Service";"Tidak ada, sudah dilengkapi."
"1036040";"Wave 3 2024";"7025";"Service";"Semua hal tersebut sudah tercakup dalam kuesioner."
"1036094";"Wave 3 2024";"2263";"Service";"Semuanya sudah sesuai and tercakup di atas."
"1036143";"Wave 3 2024";"Closed";"Service, People";"Disarankan agar Retail Assistant and Kasir lebih aktif and komunikatif dalam memberikan pelayanan kepada Pelanggan, seperti with menawarkan bantuan, menjelaskan produk, serta memberikan ucapan yang ramah and menyambut Pelanggan dengan baik."
"1036134";"Wave 3 2024";"2018";"Cleanliness, Facility";"Pada saat Pelanggan keluar dari outlet kondisi saat itu sedang hujan, sehingga Pelanggan melihat adanya tumpukan helm di depan windows display."
"1036141";"Wave 3 2024";"2016";"Facility";"Pelanggan merasa bahwa Outlet sementara ini terlalu kecil, sehingga menyulitkan untuk mencari produk yang diinginkan serta menemukan area parkir untuk kendaraan roda empat."
"1036263";"Wave 3 2024";"7035";"Service";"Pelanggan merasa bahwa Retail Assistant sangat membantu dalam berkomunikasi and berdiskusi mengenai produk, khususnya tas ransel yang dibutuhkan."
"1036402";"Wave 3 2024";"2375";"Service, Cleanliness";"Pelanggan merasa outlet Indralaya sangat rapih and bersih and Pelayanan dari Retail Assistant sangat infromatif dalam menjawab pertanyaan Pelanggan."
"1036130";"Wave 3 2024";"2060";"Service";"Store dalam keadaan ramai, sehingga tidak terdapat Retail Assistant yang memberikan sambutan kepada Pelanggan."
"1036836";"Wave 3 2024";"7023";"Service";"Semua sudah tercakup dalam checklist kuesioner."
"1037504";"Wave 3 2024";"2316";"Cleanliness, Facility";"Disarankan agar toko lebih memperhatikan kebersihan area fitting room, terutama pada tembok yang terdapat tempelan lakban and noda jamur. Selain itu, sebaiknya alat-alat kebersihan tidak diletakkan di dalam toilet, agar ruang tersebut tetap terjaga kebersihan and kerapiannya. Mengingat pada masa sekarang terkait toilet sudah banyak dari berbagai macam store dari berbagai macam tempat usaha menciptakan outlet yang aesthetic. Semoga masukan ini dapat menjadikan Eiger untuk dapat lebih baik lagi and semakin menjaga kenyamanan Pelanggan."
"1037441";"Wave 3 2024";"5056";"Service, People";"Store Eiger di Mall Citraland Semarang berada dalam kondisi yang cukup baik with pelayanan yang sudah cukup bagus. Namun, kasir terkesan kurang ramah karena tidak menunjukkan senyuman saat melayani Pelanggan."
"1037471";"Wave 3 2024";"2336";"Service, Cleanliness";"Pelayanan di toko ini sudah sangat baik, namun agar kenyamanan Pelanggan semakin terjaga, disarankan untuk lebih memperhatikan kebersihan, terutama di area toilet."
"1036993";"Wave 3 2024";"2274";"Cleanliness";"Pelanggan menemukan adanya gantungan yang tertinggal didalam pintu toilet."
"1037531";"Wave 3 2024";"2040";"Service";"Semua sudah tercakup dalam kuesioner."
"1037542";"Wave 3 2024";"7010";"Service";"Semua aspek telah tercakup dalam kuesioner."
"1037544";"Wave 3 2024";"7012";"Service";"Hal tersebut sudah dicantumkan oleh pelanggan dalam kuesioner."
"1037591";"Wave 3 2024";"2264";"Cleanliness, Transaction Process";"Tinta pada struk nota pembayaran yang diterima Pelanggan terlihat tidak jelas. Selain itu Pelanggan melihat dinding toilet terkesan sangat kotor and terdapat ventilasi kamar mandi yang kotor."
"1038057";"Wave 3 2024";"7044";"Cleanliness, Facility, Service";"Pelayanan Retail Assistant di toko ini sudah sangat baik and membuat Pelanggan merasa nyaman. Namun, demi meningkatkan kenyamanan Pelanggan lebih lanjut, ada beberapa hal yang perlu diperhatikan. Di fitting room, pastikan tidak ada sarang laba-laba, and untuk toilet, kebersihannya perlu lebih diperhatikan, karena ubin yang tampak kotor and closet yang sepertinya tidak terflush with baik dapat mengganggu kenyamanan. Semoga hal ini dapat diperbaiki demi pengalaman belanja yang lebih menyenangkan."
"1038144";"Wave 3 2024";"5108";"Service, People";"Store Eiger di Ayani Mall Pontianak dalam kondisi yang sudah baik, namun pelayanan Retail Assistant and kasir sebaiknya lebih ditingkatkan lagi, terutama dalam hal keaktifan dalam memberikan informasi. Store Leader yang bertugas membantu kasir saat kunjungan tidak memakai ID CARD."
"1038439";"Wave 3 2024";"2108";"Service";"Store Eiger di Majapahit Semarang dalam kondisi baik and terjaga with rapi. Pelayanan oleh Retail Assistant disana sangat memuaskan; mereka aktif dalam mempromosikan produk, memberikan penjelasan yang sangat lengkap, menguasai informasi tentang setiap produk, and selalu bersikap ramah."
"1038427";"Wave 3 2024";"2349";"Cleanliness, Service";"Disarankan agar Store lebih memperhatikan kebersihan, khususnya di area toilet, with tidak meletakkan barang-barang kebersihan yang seharusnya tidak ditempatkan di dalam toilet. Selain itu Retail Assistant and Kasir kurang inisiatif dalam menjelskan detail produk kepada Pelanggan."
"1038520";"Wave 3 2024";"2226";"Service, People";"Retail Assistant sangat ramah and membantu Pelanggan with menggendong anak Pelanggan agar Pelanggan dapat mencoba baju di fitting room and menggunakan toilet with tenang."
"1038585";"Wave 3 2024";"2303";"Service";"Tidak ada, Pelanggan sudah sampaikan dalam kuesioner."
"1038578";"Wave 3 2024";"Closed";"People";"Pelanggan melihat terdapat Retail Assistant laki-laki yang tidak mengenakan ID Card and Lanyard."
"1032977";"Wave 3 2024";"5112";"Service";"Semua sudah tercakup dalam kuesioner."
"1038953";"Wave 3 2024";"7004";"Service";"Store Eiger di Ponorogo sudah dalam kondisi baik. Pelayanan Retail Assistant sangat informatif and ramah saat melayani Pelanggan. Retail Assistant aktif membantu Pelanggan, and di pertengahan terlihat Retail Assistant juga melakukan live streaming with menyampaikan informasi secara lengkap and lugas."
"1033879";"Wave 3 2024";"2085";"Facility, People";"Ketika Pelanggan memasuki pintu yang diarahkan oleh Retail Assistant untuk menuju ke toilet, Pelanggan melihat area toilet menyatu with mess staf Eiger."
"1039172";"Wave 3 2024";"2184";"Service";"Semua hal yang ditemui saat berbelanja di toko EIGER telah tercantum dalam kuesioner di atas. Selain itu, Pelanggan merasa cukup puas with pelayanan yang diberikan oleh Retail Assistant."
"1039246";"Wave 3 2024";"2208";"Service, People";"Store Eiger di Ngawi dalam kondisi yang sudah cukup baik. Pelayanan dari seluruh pegawai seperti Retail Assistant, Trainee and Store Leader sangat memuaskan, with informasi produk yang disampaikan secara jelas kepada Pelanggan. Selain itu, mereka juga bersikap ramah and selalu tersenyum. Retail Assistant hanya melayani bagian tas karena adanya pergantian shift, sedangkan yang melayani Pelanggan dibagian T-shirt and yang melayani sebagai Kasir adalah Store Leader."
"1039242";"Wave 3 2024";"2140";"Service";"Semua sudah tercakup dalam kuesioner."
"1039063";"Wave 3 2024";"2292";"Cleanliness";"Disarankan agar toko melengkapi fasilitas yang ada di area toilet, seperti penyediaan sabun cair, demi meningkatkan kenyamanan Pelanggan yang berkunjung."
"1039241";"Wave 3 2024";"2281";"Service";"Saat Pelanggan memasuki outlet belum ada pelanggan lain namun beberapa menit kemudian ada beberapa Pelanggan yang datang. Semua petugas melayani Pelanggan with baik, sudah bagus sesuai sop, hanya lebih ditingkatkan lagi handling Customernya, Retail Assitantnya terkesan agak kaku. Outlet luas, jadi memudahkan Pelanggan untuk melihat-lihat tanpa harus berdesakan. Banyak barang yang di display juga."
